Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","2490","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","959","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","3700","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","5714","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","7358","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","24","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","5","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","16377","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","3803","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","2248","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","369253","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","736939","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","302087","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","4221","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","67","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","967","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","483","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","10886","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","9943","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2745","Honey","2000","2000","tonnes","14","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2745","Honey","2005","2005","tonnes","107","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2745","Honey","2010","2010","tonnes","296","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2745","Honey","2000","2000","tonnes","88467","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2745","Honey","2005","2005","tonnes","107670","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2745","Honey","2010","2010","tonnes","57317","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","89711","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","66784","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","44497","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","1342338","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","2165033","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","2043321","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","1659","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","405","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","16","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","1523","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","8879","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","8227","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","80373","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","25927","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","55102","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","224","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","602","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","1086","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","44848","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","4160","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","10341","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","18586","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","116249","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","9","Argentina","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","255585","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","8992","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","11886","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","7888","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","63","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","827","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","275","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","1098","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","106","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","770","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","154","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","699","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","155","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2745","Honey","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2745","Honey","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2745","Honey","2010","2010","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2745","Honey","2000","2000","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2745","Honey","2005","2005","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2745","Honey","2010","2010","tonnes","36","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","13565","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","24513","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","28739","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","483","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","1","Armenia","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","18197","S","Standardized data"
